Loan_ID,Age,Employment_Type,Annual_Income_INR,Credit_Score,Loan_Purpose,Loan_Amount_INR,Loan_Term_Months,Existing_Loans,Debt_to_Income_Ratio,Interest_Rate_Pct,Region,Loan_Status,Default_Flag
LN100957,29,Business Owner,899600,694,Medical,596000,12,2,21.7,11.89,South,Approved,No
LN100958,49,Salaried,353800,599,Home,73000,48,3,49.6,12.75,South,Rejected,No
LN100959,45,Salaried,635200,798,Business,1099000,48,0,39.6,11.57,North,Approved,No
LN100960,56,Self-Employed,674600,773,Vehicle,848000,36,4,18.7,11.49,South,Rejected,No
LN100961,27,Self-Employed,1035200,698,Medical,1055000,60,1,29.4,12.02,East,Rejected,No
LN100962,45,Salaried,1787700,620,Education,2699000,48,1,45.6,13.51,North,Rejected,No
LN100963,54,Salaried,804900,662,Home,643000,12,0,24.2,10.61,South,Rejected,No
LN100964,32,Salaried,483000,582,Personal,857000,36,0,42.2,12.81,North,Rejected,No
LN100965,50,Student,81794,761,Education,127000,24,2,48.6,12.58,Central,Rejected,No
LN100966,24,Salaried,442700,596,Business,255000,12,1,46.6,12.62,North,Approved,No
LN100967,49,Student,240877,719,Personal,176000,36,1,34.2,11.23,East,Rejected,No
LN100968,45,Salaried,246900,645,Personal,140000,60,2,47.0,12.75,South,Rejected,No
LN100969,28,Self-Employed,274800,607,Home,335000,60,2,25.7,12.6,South,Rejected,No
LN100970,23,Salaried,397000,715,Personal,471000,72,1,61.8,12.28,Central,Rejected,No
LN100971,50,Salaried,340100,678,Education,336000,60,2,34.9,13.56,West,Rejected,No
LN100972,30,Salaried,772200,754,Medical,1345000,60,1,45.8,12.14,East,Approved,No
LN100973,40,Salaried,336100,618,Personal,303000,36,0,27.7,11.94,North,Rejected,No
LN100974,23,Business Owner,120000,651,Personal,172000,12,1,38.0,11.56,South,Approved,No
LN100975,59,Salaried,366100,545,Business,446000,60,1,38.5,13.71,South,Rejected,No
LN100976,42,Self-Employed,501400,558,Personal,492000,36,0,20.9,12.23,South,Rejected,No
LN100977,58,Salaried,465900,817,Personal,80000,36,0,20.5,12.31,Central,Approved,No
LN100978,27,Salaried,1499200,835,Education,1826000,84,1,29.5,11.18,South,Approved,No
LN100979,29,Self-Employed,463800,706,Personal,553000,24,1,45.3,12.7,South,Rejected,No
LN100980,45,Salaried,1055200,646,Vehicle,330000,12,2,10.0,12.08,North,Rejected,No
LN100981,45,Student,204927,681,Home,298000,84,0,27.6,12.85,South,Rejected,No
LN100982,52,Business Owner,635100,757,Business,568000,36,0,47.7,10.28,North,Rejected,No
LN100983,58,Business Owner,410600,667,Home,267000,36,2,17.2,11.08,South,Rejected,No
LN100984,53,Salaried,629300,715,Personal,944000,24,1,47.0,13.0,Central,Approved,No
LN100985,26,Salaried,426700,699,Home,292000,48,1,18.5,12.75,East,Approved,No
LN100986,33,Business Owner,713700,663,Vehicle,826000,84,0,21.0,11.18,North,Rejected,No
LN100987,57,Salaried,570800,666,Business,657000,60,1,30.2,10.98,South,Approved,No
LN100988,42,Salaried,386600,719,Home,73000,48,2,54.5,12.55,East,Approved,No
LN100989,55,Salaried,1121600,637,Personal,918000,36,1,24.3,12.68,North,Approved,No
LN100990,43,Business Owner,822000,729,Personal,394000,36,1,11.2,11.38,Central,Approved,No
LN100991,22,Self-Employed,508000,669,Business,223000,60,0,15.2,11.81,East,Rejected,No
LN100992,39,Business Owner,704200,708,Home,855000,36,1,43.2,10.94,East,Approved,No
LN100993,53,Business Owner,620700,790,Business,74000,24,2,15.7,10.63,West,Approved,No
LN100994,47,Salaried,403300,689,Vehicle,705000,60,1,46.3,12.31,North,Approved,No
LN100995,26,Business Owner,675700,760,Vehicle,522000,72,2,32.8,11.18,North,Approved,No
LN100996,29,Salaried,461900,584,Vehicle,281000,84,1,31.6,11.6,East,Approved,No
LN100997,55,Self-Employed,386500,669,Vehicle,643000,72,0,35.6,12.77,North,Rejected,No
LN100998,60,Salaried,266300,702,Personal,247000,60,1,22.4,12.38,North,Rejected,No
LN100999,51,Student,135595,825,Home,155000,60,0,33.7,10.51,Central,Rejected,No
LN101000,24,Salaried,887900,573,Vehicle,1139000,84,0,17.7,12.55,West,Rejected,No
LN101001,45,Salaried,443600,694,Personal,702000,12,3,48.2,12.13,North,Rejected,No
LN101002,54,Salaried,2600200,795,Vehicle,834000,48,2,19.7,10.62,Central,Approved,No
LN101003,46,Salaried,1058000,649,Home,253000,36,1,37.3,12.91,North,Rejected,No
LN101004,44,Salaried,1331900,686,Vehicle,2383000,84,2,19.6,12.19,West,Rejected,No
LN101005,39,Self-Employed,1006600,722,Vehicle,116000,84,0,25.6,12.44,South,Approved,No
LN101006,30,Salaried,1800900,712,Personal,2348000,72,2,27.5,12.55,East,Approved,No
LN101007,32,Business Owner,421600,802,Medical,480000,36,0,67.8,11.98,West,Approved,No
LN101008,50,Salaried,158900,729,Personal,165000,84,3,31.8,13.78,North,Approved,No
LN101009,23,Self-Employed,508600,786,Personal,730000,12,1,22.1,12.17,Central,Rejected,No
LN101010,24,Salaried,883600,677,Home,1579000,24,0,26.7,11.62,North,Rejected,No
LN101011,36,Self-Employed,706500,652,Medical,127000,60,1,13.9,12.05,Central,Approved,No
LN101012,51,Self-Employed,756300,685,Education,866000,60,0,30.0,10.7,North,Rejected,No
LN101013,47,Salaried,1344100,625,Vehicle,1772000,72,0,54.2,13.2,North,Rejected,No
LN101014,44,Student,153078,731,Education,95000,36,0,36.0,13.05,North,Rejected,No
LN101015,42,Salaried,1008700,675,Home,1632000,36,2,42.8,14.44,South,Rejected,No
LN101016,25,Salaried,387700,656,Business,340000,48,0,21.1,12.02,East,Approved,No
LN101017,34,Self-Employed,355800,732,Education,135000,12,1,29.6,11.94,East,Approved,No
LN101018,24,Business Owner,1579300,626,Education,2452000,72,1,34.4,13.1,West,Rejected,No
LN101019,51,Salaried,687100,750,Home,1170000,36,2,23.3,12.79,East,Approved,No
LN101020,51,Salaried,461400,669,Medical,124000,24,0,36.8,11.7,East,Rejected,No
LN101021,31,Business Owner,461800,775,Business,636000,48,0,39.4,13.47,South,Approved,No
LN101022,32,Business Owner,454800,674,Medical,212000,60,2,38.5,12.17,West,Rejected,No
LN101023,33,Student,182748,741,Business,25000,72,1,30.2,10.83,Central,Approved,Yes
LN101024,56,Self-Employed,320900,712,Medical,174000,36,2,45.1,12.04,South,Rejected,No
LN101025,40,Self-Employed,284800,748,Vehicle,442000,24,1,28.9,11.0,South,Rejected,No
LN101026,51,Salaried,583900,707,Home,199000,84,1,27.8,12.16,South,Rejected,No
LN101027,38,Student,77203,592,Vehicle,25000,60,0,49.3,12.16,South,Rejected,No
LN101028,48,Salaried,1195000,766,Education,1621000,36,0,18.7,11.26,East,Approved,No
LN101029,42,Self-Employed,763700,694,Personal,604000,24,1,11.6,12.03,North,Approved,Yes
LN101030,32,Salaried,752100,751,Home,265000,84,0,21.6,12.39,West,Approved,No
LN101031,56,Self-Employed,431900,745,Home,212000,60,0,36.6,12.26,North,Rejected,No
LN101032,49,Self-Employed,608100,650,Personal,882000,36,0,47.4,13.8,North,Rejected,No
LN101033,51,Salaried,792800,641,Home,919000,24,0,24.1,11.88,North,Approved,No
LN101034,58,Business Owner,963800,743,Home,1343000,24,0,53.8,12.5,South,Rejected,No
LN101035,30,Salaried,617300,680,Home,164000,36,0,32.3,10.63,West,Approved,No
LN101036,24,Self-Employed,1176700,761,Personal,1034000,24,2,30.6,11.42,Central,Approved,No
LN101037,44,Salaried,652900,688,Home,950000,36,0,21.8,12.14,South,Approved,No
LN101038,34,Salaried,1005300,767,Home,555000,24,0,55.4,12.41,South,Rejected,No
LN101039,38,Salaried,496500,728,Education,192000,36,1,30.2,10.65,West,Approved,No
LN101040,30,Salaried,239900,719,Business,180000,48,2,16.0,11.2,West,Rejected,No
LN101041,36,Salaried,753400,676,Education,502000,48,0,61.5,12.78,West,Rejected,No
LN101042,36,Self-Employed,968600,715,Home,402000,72,2,36.7,11.72,South,Rejected,No
LN101043,35,Self-Employed,892000,778,Medical,1536000,36,1,41.6,12.15,East,Approved,No
LN101044,50,Self-Employed,819900,696,Business,755000,72,1,52.2,12.41,North,Rejected,No
LN101045,44,Salaried,536600,735,Home,608000,84,1,39.4,12.0,South,Rejected,No
LN101046,39,Salaried,417100,703,Education,128000,84,1,43.7,11.95,Central,Rejected,No
LN101047,25,Salaried,880400,708,Home,1001000,24,2,32.7,12.72,North,Approved,No
LN101048,43,Business Owner,821800,812,Personal,858000,36,1,40.8,12.15,South,Approved,No
LN101049,28,Business Owner,477500,778,Education,804000,60,1,31.6,11.18,South,Approved,No
LN101050,33,Salaried,1196500,705,Medical,958000,24,1,31.8,13.98,North,Approved,No
LN101051,37,Self-Employed,400000,714,Business,572000,24,2,33.4,11.41,Central,Rejected,No
LN101052,26,Salaried,471600,654,Personal,291000,12,1,27.2,12.98,North,Approved,No
LN101053,36,Salaried,1598800,689,Home,1733000,60,0,38.1,11.6,East,Rejected,No
LN101054,31,Salaried,1048100,720,Business,1756000,72,1,38.0,12.56,West,Approved,No
LN101055,54,Salaried,533800,755,Personal,621000,36,2,41.8,12.32,North,Approved,No
LN101056,55,Self-Employed,761300,749,Business,997000,84,0,39.7,11.12,North,Rejected,No
LN101057,21,Business Owner,707800,628,Home,1125000,60,1,56.0,13.11,South,Rejected,No
LN101058,45,Salaried,143600,764,Personal,240000,12,2,44.6,13.14,North,Approved,No
LN101059,46,Self-Employed,394800,694,Business,179000,48,1,29.5,11.44,North,Rejected,No
LN101060,36,Self-Employed,632100,636,Medical,274000,12,3,37.4,12.95,East,Rejected,No
LN101061,39,Student,174314,787,Personal,181000,84,3,49.0,11.99,North,Rejected,No
LN101062,52,Self-Employed,744600,795,Personal,1335000,60,1,20.6,10.95,East,Rejected,No
LN101063,36,Salaried,1209800,717,Vehicle,1129000,60,0,56.2,11.28,Central,Rejected,No
LN101064,23,Self-Employed,544600,746,Personal,361000,60,4,22.7,12.0,South,Rejected,No
LN101065,35,Salaried,363300,750,Medical,368000,36,3,42.8,11.9,North,Approved,Yes
LN101066,31,Student,98345,791,Personal,25000,84,2,32.1,12.07,North,Approved,No
LN101067,36,Salaried,543100,747,Education,218000,84,1,31.4,11.8,North,Approved,No
LN101068,30,Self-Employed,596500,614,Home,211000,60,0,16.4,12.37,South,Rejected,No
LN101069,26,Salaried,553600,831,Personal,82000,48,3,42.9,11.51,East,Approved,Yes
LN101070,60,Salaried,2230500,769,Business,2962000,12,0,16.5,10.39,North,Approved,No
LN101071,26,Business Owner,189500,667,Home,124000,12,4,14.7,12.95,South,Rejected,No
LN101072,49,Self-Employed,525000,633,Vehicle,203000,24,1,45.9,12.65,North,Rejected,No
LN101073,49,Salaried,648700,733,Medical,630000,60,2,53.5,12.04,West,Approved,No
LN101074,45,Business Owner,423000,682,Personal,275000,60,2,24.0,12.87,South,Approved,No
LN101075,57,Business Owner,1066200,721,Education,819000,84,0,44.0,12.33,West,Approved,No
LN101076,21,Salaried,1016600,748,Vehicle,647000,24,3,41.6,11.72,East,Approved,No
LN101077,33,Self-Employed,633100,663,Vehicle,68000,36,1,30.9,12.58,South,Approved,No
LN101078,28,Salaried,560100,627,Home,711000,12,0,48.0,13.45,East,Rejected,No
LN101079,44,Self-Employed,611200,725,Personal,176000,84,0,30.0,11.69,North,Rejected,No
LN101080,46,Salaried,613600,665,Personal,290000,60,1,38.2,13.11,West,Rejected,No
LN101081,56,Salaried,622600,709,Personal,264000,48,0,17.0,10.69,South,Rejected,No
LN101082,36,Business Owner,586100,613,Personal,389000,60,0,17.5,12.54,East,Rejected,No
LN101083,30,Business Owner,746800,684,Home,278000,60,1,46.0,13.06,East,Rejected,No
LN101084,57,Business Owner,983600,746,Home,679000,36,0,38.6,12.26,East,Rejected,No
LN101085,47,Student,173790,739,Home,89000,24,3,30.3,10.1,West,Approved,No
LN101086,51,Business Owner,364700,649,Home,74000,36,3,54.9,12.92,North,Approved,No
LN101087,38,Business Owner,248500,624,Personal,393000,36,0,54.8,12.35,East,Approved,No
LN101088,38,Business Owner,1046800,701,Home,648000,60,0,37.3,13.05,North,Approved,No
LN101089,36,Salaried,745900,736,Personal,195000,36,0,14.5,11.03,South,Rejected,No
LN101090,50,Salaried,858200,726,Home,847000,60,2,30.7,12.61,North,Approved,No
LN101091,29,Salaried,296100,667,Home,92000,60,2,22.0,11.19,East,Approved,No
LN101092,60,Self-Employed,1734900,719,Home,2454000,60,0,33.1,12.17,East,Approved,Yes
LN101093,28,Salaried,465000,798,Personal,95000,84,1,20.8,10.97,West,Rejected,No
LN101094,39,Salaried,713000,713,Personal,634000,36,0,17.6,13.5,East,Approved,No
LN101095,33,Self-Employed,1039900,594,Business,1773000,60,1,5.0,13.02,West,Approved,No
LN101096,46,Salaried,377700,713,Home,140000,12,1,34.0,12.75,Central,Rejected,No
LN101097,48,Salaried,481300,833,Personal,213000,60,1,5.0,11.71,North,Approved,No
LN101098,57,Business Owner,717300,616,Business,804000,60,1,28.2,12.8,West,Rejected,No
LN101099,52,Business Owner,3129400,702,Education,5000000,36,1,40.3,12.15,South,Rejected,No
LN101100,30,Salaried,767100,685,Home,580000,12,3,23.3,11.78,South,Rejected,No
LN101101,29,Salaried,1572600,706,Home,1891000,60,2,19.0,11.88,Central,Approved,No
LN101102,56,Salaried,1261500,713,Home,453000,60,3,31.2,9.96,North,Rejected,No
LN101103,40,Business Owner,795800,774,Business,947000,60,0,22.1,11.19,Central,Rejected,No
LN101104,24,Business Owner,377300,706,Vehicle,200000,48,0,34.2,12.19,West,Rejected,No
LN101105,53,Salaried,1164300,783,Personal,1330000,60,2,19.6,10.94,Central,Approved,Yes
LN101106,46,Business Owner,285100,692,Business,71000,60,0,30.7,10.98,East,Rejected,No
LN101107,22,Salaried,1567800,677,Vehicle,1556000,36,1,27.8,12.0,East,Approved,Yes
LN101108,52,Salaried,725600,657,Personal,365000,60,2,31.9,11.29,South,Approved,No
LN101109,45,Student,159776,582,Home,201000,60,1,51.6,14.7,South,Rejected,No
LN101110,45,Salaried,539000,718,Vehicle,739000,72,2,34.4,11.76,Central,Approved,No
LN101111,55,Salaried,931400,834,Home,1436000,48,1,38.1,9.66,South,Approved,Yes
LN101112,40,Salaried,570600,730,Education,1020000,48,2,24.5,11.45,East,Approved,No
LN101113,39,Self-Employed,963200,745,Education,848000,84,3,34.7,12.36,Central,Approved,No
LN101114,45,Business Owner,407300,673,Personal,505000,72,0,28.7,12.28,South,Approved,No
LN101115,28,Student,83576,684,Personal,25000,36,0,32.4,11.52,West,Rejected,No
LN101116,27,Salaried,625000,764,Personal,1024000,84,2,39.8,11.23,South,Approved,No
LN101117,54,Salaried,661400,831,Home,758000,24,2,26.0,10.63,North,Approved,No
LN101118,29,Business Owner,536700,797,Medical,438000,72,2,27.2,10.82,East,Approved,No
LN101119,41,Salaried,1276600,752,Home,1070000,24,1,26.2,10.58,East,Approved,No
LN101120,31,Business Owner,407200,702,Business,565000,48,4,25.9,11.81,West,Rejected,No
LN101121,30,Self-Employed,772200,714,Personal,1171000,84,1,34.1,11.03,North,Rejected,No
LN101122,44,Salaried,674800,651,Personal,994000,24,0,27.6,12.97,North,Rejected,No
LN101123,53,Business Owner,276100,606,Vehicle,267000,72,1,50.0,13.98,Central,Rejected,No
LN101124,38,Salaried,314700,627,Business,230000,48,0,64.1,12.71,East,Rejected,No
LN101125,26,Salaried,654300,703,Personal,1117000,24,2,25.2,11.33,East,Rejected,No
LN101126,30,Self-Employed,1932600,681,Home,2277000,84,1,35.5,11.97,South,Rejected,No
LN101127,27,Salaried,893900,604,Business,916000,60,2,44.5,13.08,Central,Rejected,No
LN101128,56,Self-Employed,251600,698,Home,281000,72,1,28.8,12.14,Central,Approved,No
LN101129,33,Self-Employed,120000,679,Personal,140000,72,0,20.1,12.22,East,Approved,No
LN101130,35,Student,71949,624,Personal,94000,12,1,52.9,13.46,North,Rejected,No
LN101131,23,Student,226688,676,Business,236000,36,3,40.2,13.51,Central,Approved,No
LN101132,38,Salaried,1217600,679,Vehicle,1934000,36,1,35.8,12.33,Central,Approved,No
LN101133,57,Salaried,400400,660,Education,625000,60,2,49.4,11.87,East,Rejected,No
LN101134,37,Self-Employed,788100,760,Vehicle,671000,12,0,41.2,10.65,East,Approved,No
LN101135,47,Student,77783,576,Education,30000,36,1,31.4,14.15,South,Rejected,No
LN101136,28,Salaried,508200,571,Personal,549000,72,2,20.3,13.12,North,Rejected,No
LN101137,26,Salaried,514200,700,Vehicle,594000,24,0,26.1,12.02,West,Rejected,No
LN101138,50,Salaried,659100,706,Business,652000,60,2,46.5,12.65,West,Approved,No
LN101139,23,Salaried,876100,726,Education,1414000,48,1,40.2,12.13,East,Approved,No
LN101140,38,Self-Employed,644900,665,Home,166000,12,0,29.8,12.55,West,Rejected,No
LN101141,33,Salaried,1110600,640,Vehicle,654000,24,1,53.2,12.77,South,Rejected,No
LN101142,21,Business Owner,504200,700,Home,793000,24,3,30.1,12.72,Central,Rejected,No
LN101143,42,Business Owner,313000,671,Education,531000,60,0,43.9,12.19,North,Rejected,No
LN101144,59,Business Owner,1928100,801,Vehicle,1589000,24,0,34.6,10.65,Central,Approved,No
LN101145,23,Salaried,466100,679,Vehicle,199000,72,1,55.2,11.59,North,Rejected,No
LN101146,53,Salaried,475500,697,Education,387000,72,1,41.0,12.11,North,Approved,No
LN101147,42,Business Owner,626900,850,Personal,549000,24,1,32.6,11.73,East,Approved,No
LN101148,49,Business Owner,674500,687,Business,663000,72,0,29.9,11.76,North,Rejected,No
LN101149,24,Salaried,525500,736,Personal,298000,84,2,31.8,10.77,North,Rejected,No
LN101150,55,Business Owner,643800,742,Education,407000,12,2,23.3,11.67,West,Approved,No
LN101151,21,Salaried,635900,748,Home,772000,84,1,15.6,10.78,South,Approved,No
LN101152,57,Business Owner,715600,719,Home,828000,36,0,35.7,13.05,West,Rejected,No
LN101153,47,Salaried,177700,713,Personal,218000,60,1,25.6,12.51,North,Approved,No
LN101154,34,Salaried,1828900,707,Personal,1356000,24,1,25.6,10.92,South,Approved,No
LN101155,21,Self-Employed,599400,663,Home,403000,72,1,30.9,12.17,South,Approved,No
LN101156,45,Salaried,894500,721,Home,624000,72,1,32.6,11.34,East,Rejected,No
LN101157,24,Salaried,304600,832,Education,523000,84,0,32.1,10.16,South,Approved,No
LN101158,45,Salaried,501700,779,Education,387000,84,1,52.9,11.88,South,Rejected,No
LN101159,51,Salaried,449100,720,Medical,508000,12,2,39.9,12.64,South,Approved,No
LN101160,31,Business Owner,1458700,756,Education,1442000,60,1,57.3,12.15,North,Rejected,No
LN101161,30,Salaried,471000,644,Home,749000,36,5,26.7,11.98,East,Rejected,No
LN101162,29,Self-Employed,986300,683,Vehicle,718000,24,0,41.4,10.85,East,Rejected,No
LN101163,29,Business Owner,454500,762,Home,381000,24,0,27.4,10.95,South,Rejected,No
LN101164,25,Salaried,506800,797,Home,777000,84,1,25.3,11.47,North,Approved,Yes
LN101165,30,Salaried,567900,650,Vehicle,212000,60,1,57.7,12.13,Central,Rejected,No
LN101166,47,Business Owner,1317000,669,Education,1462000,12,1,22.8,12.94,South,Approved,No
LN101167,33,Business Owner,229900,842,Home,179000,84,0,5.2,9.81,Central,Approved,No
LN101168,52,Self-Employed,315200,706,Personal,560000,72,2,23.5,11.9,North,Approved,No
LN101169,53,Business Owner,222700,819,Personal,295000,36,0,7.9,10.19,Central,Approved,No
LN101170,51,Salaried,357400,713,Home,42000,48,1,20.6,10.81,South,Approved,No
LN101171,42,Salaried,416000,716,Business,635000,60,1,21.7,11.95,East,Rejected,No
LN101172,33,Self-Employed,267500,680,Education,347000,60,0,32.4,11.78,South,Approved,No
LN101173,58,Salaried,434100,761,Medical,457000,48,2,7.4,10.34,Central,Approved,No
LN101174,29,Business Owner,214600,788,Medical,108000,60,0,46.4,10.02,South,Approved,No
LN101175,39,Salaried,371300,633,Vehicle,131000,12,3,9.5,12.91,West,Approved,No
LN101176,39,Business Owner,1257900,677,Education,1470000,60,1,30.5,12.18,North,Rejected,No
LN101177,50,Salaried,811500,759,Business,688000,36,2,28.1,12.23,East,Approved,Yes
LN101178,42,Salaried,720600,692,Vehicle,1128000,36,0,41.9,12.77,West,Rejected,No
LN101179,52,Salaried,374400,668,Home,204000,36,0,36.2,13.16,East,Approved,No
LN101180,57,Salaried,279300,766,Personal,331000,60,0,46.2,11.46,West,Approved,No
LN101181,36,Business Owner,347400,772,Vehicle,182000,48,1,27.7,10.38,West,Approved,Yes
LN101182,55,Salaried,634700,671,Business,750000,48,0,26.4,12.65,East,Approved,No
LN101183,27,Salaried,1047800,714,Personal,191000,24,1,37.0,12.13,North,Rejected,No
LN101184,57,Salaried,1067700,621,Business,818000,84,1,44.4,12.64,South,Rejected,No
LN101185,28,Salaried,919500,642,Personal,362000,36,3,41.9,13.26,West,Approved,No
LN101186,55,Business Owner,433300,708,Personal,490000,48,2,35.9,12.27,South,Rejected,No
LN101187,36,Salaried,658800,702,Personal,421000,24,2,34.8,12.53,East,Approved,No
LN101188,59,Student,130362,637,Medical,184000,60,1,31.6,11.8,North,Rejected,No
LN101189,26,Salaried,581900,653,Medical,172000,48,1,36.9,13.21,Central,Rejected,No
LN101190,39,Self-Employed,1993000,631,Business,2084000,48,0,56.4,13.18,East,Rejected,No
LN101191,57,Salaried,246600,730,Business,274000,72,1,29.1,12.47,East,Rejected,No
